710	320	3	92	5.5
770	560	4	109	7.6
800	570	3	108	?
?	?	?	?	6.7
?	720	?	?	7.7
575	575	4	92	6.9
740	340	4.5	100	8.5
740	420	3.5	96	6.4
800	490	3	?	7.52
720	460	3	99	?
?	?	4.5	?	?
720	420	3	?	5.5
680	685	5.5	119	7.5
700	600	3.5	115	7
720	580	4	?	?
720	395	2.5	93	5.6
740	340	2.5	?	?
730	310	3	88	6.4
620	360	3	92	?
800	600	4	114	6.02
780	660	4.5	?	6.05
730	300	2	?	6.2
760	380	3	103	6.5
?	?	?	?	?
720	420	?	114	5.5
760	435	3.5	105	6.4
740	605	5	109	6.5
780	490	2.5	91	7.5
?	?	5.5	112	7.54
310	260	3.5	?	6.189
?	?	?	?	8.12
?	?	?	?	7.75
720	380	3	92	6.6
800	600	3.5	108	7.1
740	640	4	?	7.749
780	530	3.5	104	6.2
780	650	4.5	116	6.432
?	?	?	?	7.5
665	330	3.5	93	7.3
770	690	3	100	8.58
800	600	4	107	6.08
740	460	3	97	8.12
800	560	4	115	7.25
770	470	4	104	7.33
?	?	?	?	?
630	510	3.5	103	?
800	?	3	105	?
705	370	3.5	97	5.8
720	340	3	94	6.6
800	670	3.5	103	?
750	300	3	83	6.9
?	?	?	?	?
680	460	3.5	115	8.3
800	560	4	113	8.99
670	540	3.5	?	8.1
?	?	5	114	6.2
?	?	4.5	96	7.4
800	520	3.5	97	8
?	?	?	?	?
?	?	?	?	?
?	?	?	?	?
?	?	4	108	8.7
720	530	3.5	103	7.3
780	520	3	114	7.5
730	485	3.5	109	8
790	500	3.5	106	7.875
680	395	3.5	91	5.8
760	410	3	94	?
750	575	4	107	6.4
710	600	4	?	7.88
?	?	?	?	5.1
?	?	?	?	?
720	390	3.5	108	6.3
800	520	3	105	7.9
?	?	5.5	?	7.26
800	510	3	?	7.7
800	720	4	118	6.645
?	?	?	?	?
800	660	3.5	103	8.76
800	620	3.5	102	7.74
760	420	4	?	7.6
750	380	3	89	6.1
?	?	4	?	7
710	530	3	100	8.2
740	370	3.5	102	9
770	590	4	103	7.978
780	630	3	105	7
690	465	3.5	95	?
700	350	3	?	?
?	?	?	?	?
680	330	3.5	?	6.3
800	650	5	112	7.95
?	?	?	?	?
800	545	4	?	7.1
790	420	4	113	7
800	580	3.5	99	?
800	545	3.5	111	6.3
620	430	?	?	?
650	620	3	111	7.5
?	?	4	103	?
?	?	5	?	7.3
730	550	3.5	108	6.969
760	500	?	?	7.36
?	?	?	?	?
790	465	3	107	6.1
?	?	?	?	?
610	?	5.5	108	6.8
?	?	4	?	7
790	410	?	?	7.1
800	570	4	109	6.2
?	?	4	105	6.1
?	?	4.5	100	9.475
?	?	4	107	7.2
595	360	4.5	103	6.7
660	560	3	101	8.24
600	620	?	?	7.04
790	545	3.5	?	6.9
630	310	?	?	5.7
750	380	2	95	6.1
?	560	?	?	7.6
?	?	?	?	?
720	360	3.5	91	7.8
790	515	3.5	?	7.6
800	450	3.5	?	7.6
750	350	3	?	7.9
760	410	3.5	104	5.836
?	?	?	?	?
760	390	2	91	6.5
?	?	?	112	?
?	?	6	117	8.41
600	400	?	85	5
665	280	3	89	?
740	660	3	90	9
780	520	4.5	105	8.34
?	?	?	?	?
700	520	4	?	8.5
660	320	4	105	6
?	?	?	?	?
720	430	?	?	?
780	450	3.5	101	?
?	?	5	?	?
780	550	3	105	7.24
680	350	?	?	6.5
770	510	3	92	5.4
720	410	4	97	?
650	380	3	?	6.3
780	580	2.5	88	?
?	?	4	95	8.1
730	480	3.5	112	5.46
740	380	2.5	98	5.4
790	515	4	?	7.5
800	500	3	91	7.5
750	640	3.5	103	6.2
650	530	2	92	7.778
760	420	3	86	?
650	620	3	111	7.6
?	430	?	?	7.824
770	390	4	110	?
780	510	3	108	6.323
770	420	3	104	8.3
730	430	4	?	?
790	530	3.5	?	8.31
740	320	3	86	7.74
740	310	3	?	6.8
?	?	?	?	?
720	550	3	96	7.2
650	350	?	?	8.3
720	310	2	?	6.7
?	?	4	?	9
750	490	3	104	6.2
790	720	3	110	8.12
650	500	3.5	89	6.012
770	550	3	96	7.21
690	530	3	105	7.24
705	380	3	100	9.725
770	485	4	107	8.5
680	400	3.5	105	7.5
800	540	3	112	6.95
705	435	3.5	102	?
710	570	3	98	5.472
650	?	5	?	8.5
?	?	3.5	91	?
650	?	4.5	99	?
730	510	3.5	?	?
680	390	3.5	88	7.4
800	395	2.5	95	6.64
?	?	4.5	106	9.29
780	465	4	98	7.4
800	660	4	116	7.8
?	?	5.5	103	7.57
740	435	3	96	7.4
700	470	3.5	109	8
790	510	4	110	5.3
?	?	?	?	?
?	?	?	?	8.3
?	?	?	?	?
?	?	?	?	?
690	380	3	96	7.78
720	500	3	102	8.4
630	395	2.5	?	5.075
780	290	?	105	6.2
?	?	?	?	8.76
780	330	?	110	?
?	?	?	?	?
?	?	5.5	116	7.65
800	350	3.5	95	6.997
?	?	4.5	102	7.64
770	330	3	85	?
750	460	?	?	9.25
750	605	3.5	115	7.84
660	410	?	100	8.4
740	600	3	?	?
?	?	?	?	?
750	560	3.5	105	7.5
644	300	4	87	7
?	?	?	?	?
740	500	4.5	107	8.8
790	430	3	105	8
630	550	3.5	115	8
750	435	4	108	7.585
750	500	4	94	5.5
640	580	3	?	6
770	360	2	?	6
740	300	2.5	?	?
730	465	3	105	6.4
780	605	3	109	7.6
540	310	2.5	?	?
?	?	?	?	?
750	650	5	115	10
680	485	2	91	8.2
790	600	?	104	7.2
?	?	?	?	?
800	350	3.5	91	7.1
800	380	3.5	91	6.5
?	?	?	100	7.8
770	520	3	?	6.9
705	420	2.5	82	8.03
800	500	4.5	110	6
705	435	4	111	6.3
690	370	3	88	6
680	420	3.5	94	5.73
730	545	4.5	?	8.12
630	390	2.5	?	7.26
790	500	3.5	102	6.7
?	?	?	?	?
700	480	2.5	96	6.2
630	270	3	?	5.5
770	465	3.5	102	6.1
710	300	?	?	6.5
?	?	?	?	?
?	?	?	?	?
720	395	3	?	7.3
790	550	3.5	111	6.8
720	580	4	105	7.1
800	450	?	?	7.38
780	320	3.5	86	6.14
665	380	2.5	?	7.19
720	395	?	91	8
720	395	?	?	8
740	420	4	?	7
720	490	2.5	98	6.17
750	570	3.5	110	8.29
720	395	?	91	8
?	?	5	106	7.48
720	400	4	96	7.8
750	530	?	?	8.4
780	485	3.5	104	7.8
800	580	3.5	111	7.24
665	370	3	98	7.1
