Boston University;Colorado State University;Illinois Institute of Technology;University of California Los Angeles;University of Colorado Boulder;University of Florida;|
University of Michigan Ann Arbor;Georgia Institute of Technology;Princeton University;Purdue University;Texas A&M University College Station;|University of Michigan Ann Arbor;
|
Stanford University;University of Texas Austin;University of Illinois Urbana-Champaign;|Stanford University;University of Texas Austin;
SUNY Stony Brook;Clemson University;SUNY College at Buffalo (Buffalo State College);University of Louisiana Lafayette;North Carolina State University;Ohio State University Columbus;|Clemson University;SUNY College at Buffalo (Buffalo State College);University of Louisiana Lafayette;
Louisiana State University Baton Rouge;Michigan Technological University;Mississippi State University;Oklahoma State University Stillwater;University of Texas Arlington;University of Texas San Antonio;Yale University;|Louisiana State University Baton Rouge;Michigan Technological University;Mississippi State University;Oklahoma State University Stillwater;University of Texas Arlington;University of Texas San Antonio;Yale University;
Columbia University;Georgia Institute of Technology;North Carolina State University;Northwestern University;Texas A&M University College Station;University of Colorado Boulder;University of Florida;|
California Institute of Technology;Georgia Institute of Technology;Massachusetts Institute of Technology;Princeton University;University of California Berkeley;University of Illinois Urbana-Champaign;University of Michigan Ann Arbor;University of Southern California;|
|
SUNY College at Buffalo (Buffalo State College);Michigan Technological University;University of Cincinnati;University of Florida;Texas A&M University College Station;|Michigan Technological University;University of Cincinnati;University of Florida;
|
Lehigh University;University of Florida;University of Southern California;Arizona State University;Columbia University;University of Pennsylvania;University of Minnesota Twin Cities;|Arizona State University;Columbia University;University of Pennsylvania;
University of Washington;University of Massachusetts Amherst;Ohio State University Columbus;University of California Irvine;University of Florida;University of Illinois Chicago;University of Southern California;|University of Massachusetts Amherst;
Texas A&M University Kingsville;University of Illinois Chicago;University of Texas Arlington;Louisiana Tech University;Southern Illinois University Carbondale;University of Florida;University of Houston main campus;Wichita State University;|Texas A&M University Kingsville;University of Illinois Chicago;University of Texas Arlington;
|
Clemson University;New Jersey Institute of Technology;Rochester Institute of Technology;University of Michigan Dearborn;University of Texas Arlington;Rutgers University New Brunswick/Piscataway;University of Utah;|Clemson University;New Jersey Institute of Technology;Rochester Institute of Technology;University of Michigan Dearborn;University of Texas Arlington;
Iowa State University;University of California Riverside;University of California Davis;Virginia Polytechnic Institute and State University;Ohio State University Columbus;Purdue University;University of California Irvine;University of Texas Austin;|University of California Davis;Virginia Polytechnic Institute and State University;
Carnegie Mellon University;Columbia University;Georgia Institute of Technology;New York University;Stanford University;Texas A&M University College Station;University of California Berkeley;University of California Los Angeles;University of Maryland College Park;University of Massachusetts Amherst;University of Wisconsin;|
