780	360	2	?	7.8
800	620	3	112	9.19
800	570	4	?	8
780	600	3	97	7.249
790	370	2.5	?	7.8
770	460	?	?	7.65
790	360	3	93	9
800	690	3.5	110	8.2
760	640	4	112	7.84
700	460	3	?	?
?	?	?	?	?
740	690	?	?	7.9
790	590	3	?	6.5
650	310	?	87	?
790	730	3.5	?	?
800	650	4	109	9.04
790	600	3	?	7.7
760	460	3	90	9.27
770	610	?	?	7.1
770	480	3.5	?	8.75
600	320	?	95	7
?	?	?	?	?
760	380	3	97	8.7
800	660	?	?	9.9
780	570	4	102	8
790	395	3	104	8.3
630	530	2.5	?	6.5
710	470	3.5	85	6.4
800	600	3.5	110	8.34
750	560	3	98	7.611
710	380	3	92	6.2
740	350	3	?	?
?	?	?	?	?
790	470	3.5	?	7.8
720	280	2.5	?	?
720	570	3.5	?	?
680	500	3.5	98	7
770	545	3.5	?	6.94
800	680	3	?	6.7
?	?	?	?	?
780	330	3.5	?	6.7
?	?	?	?	6.5
800	630	3	115	8.35
610	270	3	?	?
790	560	3.5	107	8.5
680	340	?	81	5.5
740	460	3	?	8.39
790	630	3	101	8.6
730	620	3	104	7.2
?	?	?	?	6
730	560	?	?	?
640	410	4	?	9.09
650	400	?	?	7.9
790	560	3.5	?	9
780	400	3	96	8
790	560	3	?	8
?	?	?	?	?
690	250	2.5	?	6.418
?	?	?	?	?
740	370	2.5	88	7.56
750	450	?	90	6.9
690	330	3.5	92	5.75
760	610	3	102	7.47
780	420	3	?	7.232
740	320	2.5	?	6.6
730	430	3.5	90	7.7
?	?	?	114	8.63
780	650	4.5	112	7.6
770	520	4.5	114	7.1
780	520	3	103	8.8
770	435	3.5	102	8.18
?	?	?	?	?
720	590	3	90	7.5
760	660	3	104	8.8
?	?	?	?	9.38
?	?	?	?	6.9
750	520	3	95	?
?	?	?	?	7.1
?	?	?	?	?
710	380	3.5	105	7.6
780	620	3.5	108	8.7
710	300	4	?	?
800	500	3.5	?	7.8
800	570	3.5	108	7.7
730	490	2.5	?	6
?	?	?	?	7.8
?	?	?	?	7.74
?	?	?	?	9.77
760	380	3	98	7
750	435	?	?	8.97
790	550	3	?	8.91
780	470	4	?	6.8
790	430	2.5	93	6.7
760	520	4	104	8.02
730	410	3.5	99	6.285
750	590	3	?	?
?	?	?	?	?
750	465	3	?	8.9
790	515	3.5	109	7.5
?	?	?	?	8.91
790	620	3	?	8.3
?	?	?	?	9.88
610	300	2.5	76	6.4
750	500	4	?	6.913
?	?	?	?	?
760	360	?	?	?
720	360	2.5	?	7.4
720	530	3	?	5.73
720	360	2.5	104	7.4
770	580	3	111	6.88
750	450	3	104	8.3
760	570	2.5	?	7.04
780	360	3	101	9.27
780	480	3	98	?
?	?	?	?	7.5
780	590	3.5	109	7.8
750	420	3	93	7
760	410	3	?	?
780	570	3.5	?	8.9
