740	500	4.5	100	8
760	440	?	83	6.3
730	430	3.5	98	6.9
740	420	4	99	7.8
780	480	3.5	98	8.36
730	570	3	?	8.5
700	400	3	100	7
690	380	3.5	100	7.8
?	?	?	82	7.1
800	610	4	100	8
720	450	3.5	99	7.5
730	410	3	109	8.67
800	620	?	?	7.8
800	545	3	?	9
750	465	3	100	8.65
790	580	4	109	7.25
740	570	3.5	98	6.4
690	340	3.5	95	6.4
710	350	?	?	5.4
710	480	4	109	6.021
770	720	3.5	106	?
630	210	2.5	110	7.6
800	580	4	110	7.62
730	410	3	98	7.01
730	485	3	103	7.53
800	330	2.5	?	7
800	330	2.5	?	7
720	360	3	102	6.5
800	680	4	101	6.682
770	600	3.5	104	7.286
710	580	3	?	6.8
690	310	?	59	?
?	?	?	?	?
760	550	3	95	7.045
780	500	3.5	105	6.1
?	?	?	?	?
780	570	4	100	6.8
660	440	?	?	8.09
800	670	?	?	7.1
760	650	3.5	112	5.8
770	650	4	111	7
705	310	3	86	7.66
730	420	4	100	7.838
770	435	3.5	89	8.36
800	350	2.5	100	6
780	550	3.5	98	8.03
720	440	4	?	6.2
?	?	?	87	9.16
690	450	3	102	7.9
790	465	3	93	8.02
?	?	?	?	7.6
?	?	?	?	?
800	730	3.5	114	8.66
660	540	3.5	?	7.6
800	650	3.5	117	7.6
730	340	?	?	5.6
780	630	4.5	109	6.803
?	?	?	?	8.1
?	?	?	105	7
?	?	?	?	8.2
800	500	4.5	114	7.432
780	515	3.5	100	8.174
750	420	3.5	102	6.86
780	520	3.5	108	9.17
720	440	4	95	5.05
790	560	3.5	103	8
740	370	4	79	6.8
710	370	3.5	100	5.813
690	330	3	107	6.2
770	545	3.5	107	6.8
800	400	4	107	?
780	560	3.5	108	9.02
760	465	4	100	6.94
800	330	4	?	9.675
740	570	3	102	8.62
760	390	3	93	8
750	360	3	?	7.9
790	740	4	113	8.11
705	270	3	95	7.57
800	770	4	114	?
730	410	3.5	88	7
630	590	?	?	7.9
690	570	2.5	?	7.55
800	400	3	100	9.13
720	465	3	98	6.77
710	310	2.5	80	7.316
740	640	3	?	6.3
?	?	?	90	6.5
800	670	3.5	115	?
?	?	?	?	?
800	500	4.5	106	9.27
?	?	?	?	?
?	?	?	?	?
750	?	?	100	?
750	430	3.5	?	9.5
700	310	3	96	?
?	?	?	?	?
720	290	?	?	?
690	330	2	104	?
770	610	?	?	?
730	380	3.5	103	9.5
?	?	?	74	7.4
770	580	2.5	90	9.325
790	370	3	?	?
710	430	?	105	6.92
?	?	?	?	7.8
760	460	3	?	9.2
800	530	3	99	10
?	420	2	?	5.82
760	410	3.5	104	?
770	230	3	?	7.7
780	600	?	100	6.5
690	540	3	110	6.4
770	420	3	99	7.5
770	330	3	90	6.88
800	590	4.5	108	7.45
610	450	3	86	6.25
770	350	3.5	99	?
760	300	2.5	99	7
640	290	2.5	92	6.7
700	530	3	95	8
750	410	3	91	6.1
720	500	?	104	?
800	700	4	?	7.9
750	600	?	?	?
750	520	?	?	9.1
750	490	3.5	106	7.23
800	500	3	102	8.218
790	620	3	?	7.75
700	380	2	99	?
750	590	4	115	7.2
770	420	3	84	?
670	390	?	?	8.15
800	370	?	99	8.3
800	630	4	109	?
800	490	5	115	8.3
800	690	4.5	114	9.35
?	?	?	?	?
800	410	5	?	8.41
?	?	?	?	?
720	490	3	?	7.6
800	500	3	89	7.928
800	410	2	108	7.3
760	540	?	90	8.31
?	?	?	?	8.8
730	420	?	?	8.75
?	480	2.5	95	5.9
790	490	3.5	114	8.65
800	580	3	96	7.77
800	600	?	?	?
?	290	3	83	?
770	530	4	112	8.825
730	490	3	82	7.2
770	320	3	102	?
700	640	3.5	104	5.9
790	650	4.5	111	7.3
690	470	3	104	7
800	700	4	110	?
?	540	3	89	7.5
670	530	3	83	5.5
800	680	4.5	118	7
780	260	3	83	8.1
800	640	3	103	8.7
790	580	3.5	106	9.35
800	650	3	107	6.5
760	510	?	?	8.5
780	560	3.5	101	8.3
800	440	3.5	?	5.6
750	540	3.5	102	6.4
?	?	?	?	7.64
770	450	3	?	5.84
800	605	4	?	9.14
790	480	4	109	7.01
720	600	?	90	6.2
780	430	?	?	9.34
760	350	2.5	76	?
720	620	4	112	7.35
800	600	4.6	100	9
790	330	3	89	?
740	410	4	104	7.9
780	490	2.5	100	?
790	640	5	117	8.5
710	490	3.5	97	7
580	530	3.5	88	?
?	?	?	?	?
720	290	2.5	83	?
760	670	4	?	8.4
800	610	3.5	?	7.8
770	320	3.5	95	7.3
580	770	3	95	?
680	420	3.5	110	6.5
760	680	3	107	7.3
790	620	4	114	7.84
750	320	3.5	97	6.56
740	300	3	89	8.25
800	290	?	?	7.78
740	310	3	?	8.3
800	650	4	?	6.2
730	350	3	98	7.37
770	650	4.5	117	8.74
730	320	3	?	8
800	540	3.5	97	8.25
670	330	3	?	7.31
760	390	2.5	?	?
800	570	3.5	98	7
?	?	?	?	?
770	660	3	111	8.73
770	410	3.5	?	?
780	710	?	?	?
720	580	5	?	8.2
700	520	3.5	105	6.5
800	500	3	104	7.33
730	530	3	?	7.61
700	300	2	?	5.8
760	480	3	?	8.4
770	640	3	106	9.03
?	?	?	?	?
780	390	?	?	6.8
780	550	4	114	9.52
700	320	3	?	6.6
750	360	3	97	8.06
720	430	3	?	7
700	540	3.5	108	8
760	530	2	?	8.3
700	320	3	?	7.8
680	390	3.5	?	6.2
790	500	4	112	6.5
760	580	4	110	6.6
800	520	3.5	108	7.8
800	710	?	113	7.9
770	460	?	?	8.24
?	?	?	?	?
780	560	4	?	8.5
770	390	3	89	6.5
650	340	3	86	?
740	230	2	?	7.321
750	400	?	?	6.45
690	460	2.5	110	7.5
?	?	?	?	?
730	320	2.5	?	6.9
760	510	3	?	8.48
730	550	4	100	6.1
770	400	3	85	7.51
800	600	?	?	5.5
800	610	?	108	6.3
?	?	?	?	?
650	290	3	?	7.21
750	400	3.5	?	6.1
705	465	3.5	95	7.06
800	600	3	99	6.1
760	560	?	?	?
800	640	4	115	6.76
?	?	?	?	?
?	?	?	?	7.6
800	670	4	116	7.2
?	?	?	?	?
730	490	3.5	?	?
800	680	4	?	8.1
800	560	3.5	105	8.5
740	340	2.5	83	?
550	500	4.5	110	8.5
800	360	3	?	6.7
700	530	2	80	7.7
780	650	3	85	6.1
800	760	5	117	9.38
800	630	3.5	?	6.21
750	310	4	104	?
610	340	2.5	96	6.424
790	690	4.5	116	7.321
740	510	2.5	113	7.1
?	?	?	93	?
740	610	5	?	8.64
?	?	?	?	7.3
?	?	?	?	?
?	?	?	?	?
770	300	3	100	8.72
770	330	2.5	87	6.4
800	400	4	?	7.13
730	340	3	86	7
780	395	3.5	107	9.24
790	420	4.5	?	6.7
780	540	3	100	7.16
800	590	?	?	6.5
800	540	3.5	105	8.1161
?	?	?	?	?
660	400	2	90	6.645
?	?	?	?	7
800	510	3	106	7.99
790	460	3	98	?
730	500	3	91	8.26
720	310	2.5	86	8.75
?	?	?	?	?
?	?	?	?	8.3
?	?	?	?	?
800	400	3.5	95	6.67
780	620	3	107	8.05
730	410	3	83	?
530	570	?	?	?
800	620	4.5	115	8.04
760	280	3	94	?
740	520	3	99	7.4
730	420	?	?	8.3
790	515	4.5	112	7.9
730	580	3.5	?	5.85
730	620	2.5	?	?
760	390	3	?	8.9
800	480	3	92	7.586
730	400	3	97	7.1
620	500	2.5	92	7.9
740	480	3.5	99	6.5
?	?	?	?	6.6
730	340	3.5	88	8.039
730	400	2.5	98	6.5
?	?	?	?	?
670	320	?	?	8
800	690	3.5	?	8.66
790	660	3	100	7.8
710	560	3.5	115	?
720	440	3	100	?
770	270	3.5	100	?
730	500	3	?	8
?	?	?	?	?
760	310	2.5	?	7.3
800	570	3.5	113	8.71
770	350	2	102	?
770	330	3	?	8.33
760	630	3.5	?	6.9
800	570	3	107	9
?	?	?	?	?
800	590	?	?	?
800	600	3.5	111	7.8
800	590	3	106	8.34
740	570	3	102	7.92
?	?	?	?	?
770	410	3	97	8.02
790	470	5.5	?	8.2
780	340	?	90	6.8
800	600	4	112	8.31
730	350	3.5	94	?
?	?	?	?	7.88
790	?	3	92	8
720	270	2.5	94	7.2
790	640	3	100	7.99
800	640	4.5	?	7.8
800	610	4	111	7
790	580	4	114	8.31
720	290	2.5	83	?
800	680	3	99	7.7
740	640	3.5	?	7.062
?	?	?	?	?
770	460	3	?	8.25
690	490	4	?	6.5
?	?	?	?	7.02
800	360	3	86	7.5
740	660	5	119	6.9
730	370	3	91	5.611
780	435	3.5	103	7.39
790	650	4	111	8.04
690	580	3	89	6.9
740	530	3	97	7
760	410	3	104	7.05
720	620	3	102	7.3
780	610	3.5	100	9.34
740	280	2.5	?	6.7
710	380	3.5	87	6.9
740	370	?	82	6.3
800	540	?	?	6.5
800	630	4	117	7
800	610	3	?	8.5
800	270	2.5	80	6.672
770	520	3	102	6.5
780	540	3	?	7.167
720	550	2.5	100	6.97
730	350	2.5	94	6.97
770	465	3.5	98	8.62
800	500	3.5	117	7.84
570	520	3	93	5.5
800	530	4.5	105	8.6
700	330	3	?	7.76
720	360	3	?	?
780	410	3.5	?	6.7
800	740	4.5	?	9.24
?	?	?	81	7.5
770	570	3	?	8
?	?	?	?	6.675
800	580	3	80	8.06
?	?	?	?	?
700	510	?	?	?
750	550	2.5	99	7.24
?	?	?	?	?
750	330	?	103	6.772
800	660	4	?	6.97
740	300	3	?	6.7
800	700	4	114	6.2
?	?	?	?	?
780	550	4	104	7.4
770	360	2.5	110	8.1
710	680	4	116	7.4
770	435	4	101	6.25
760	360	3	?	7.857
700	300	2.5	?	6.25
710	510	3.5	?	8.64
650	490	3	?	6.05
800	660	5	119	9.31
790	440	3	?	9.2
800	320	3	82	6.889
780	410	4	88	7.33
705	420	3	98	6.17
770	395	3	?	8.7
720	630	3	103	7.31
790	640	3	109	7.1
790	370	3.5	?	7
750	550	4.5	?	8
650	520	2.5	81	6.9
710	590	3	90	8.4
500	800	4	102	?
750	550	4	114	9.8
?	?	?	?	?
800	435	3	96	7
730	340	3	?	?
800	420	3	106	7.2
590	360	3.5	99	8.2
800	330	3.5	90	7.2
700	300	2.5	?	8.5
760	310	2.5	?	7.3
620	390	2	?	8.05
800	350	3	100	?
760	640	3.5	110	8.7
730	590	3	86	7.5
690	270	1.5	81	6.096
?	?	?	?	8.8
800	560	4	111	8.14
780	410	3	90	6.78
?	?	?	?	?
780	390	3	82	8
800	670	4.5	?	7.3
705	340	3	?	7.88
730	450	3.5	109	8.64
800	410	3	96	8.73
800	570	3	?	9
800	620	3	?	8.16
?	?	?	?	7.7
644	370	3.5	109	7.3
?	?	?	?	?
800	390	4	113	7.88
?	?	?	?	5.94
740	500	3	92	6.5
650	470	3.5	?	7.5
?	?	?	?	7.193
790	360	3	99	6.56
800	640	4.5	116	7.83
770	?	?	?	8
620	400	4.5	90	7.8
800	370	3.5	105	7.3
740	450	3.5	101	6.1
800	530	3	107	9.11
790	580	3.5	102	?
?	?	?	?	?
760	730	?	113	8.08
?	?	?	?	?
?	?	?	?	?
770	480	3	95	8.17
?	?	?	?	8
790	485	3	97	9.38
780	290	2.5	?	8.46
?	?	?	?	?
780	520	5	?	7.07
?	?	?	?	?
750	510	3.5	?	7.53
790	490	3	91	8.54
750	600	3.5	100	8.61
720	370	3	96	8.45
770	435	3.5	107	8.4
650	470	3.5	?	7.5
720	370	3	?	8.1
740	620	3	99	8.65
800	640	3.5	?	7.685
720	410	3	?	6.9
770	620	3.5	112	7.24
760	620	4	?	7
790	690	4	105	8.025
?	?	?	?	?
740	410	3.5	104	6.806
800	620	4	?	7.537
610	580	4	?	7.5
780	300	2.5	?	7.3
?	?	?	?	7.3
680	320	3	99	5.7
720	370	3.5	94	6.9
770	350	3.5	90	6.28
800	600	4	?	8.31
750	530	?	?	7.46
800	680	3.5	111	8.7
770	630	3.5	111	8.43
800	660	4	113	?
800	490	3	?	7.92
730	395	3	107	7.65
740	420	2.5	89	5.806
800	610	3.5	102	7.95
790	440	2.5	89	7.9
770	530	3.5	94	?
790	605	?	?	8.3
660	520	3.5	?	8.32
800	630	4	115	6.9
800	570	3	?	7.34
680	410	3	?	7.9
740	580	3	105	7.4
720	560	4	?	7.3
780	480	3	101	?
?	?	?	?	?
680	370	?	95	?
800	650	4	117	8.62
770	370	3	?	8
780	600	3.2	108	6.667
780	560	3	?	?
800	610	3.5	103	8.9
720	380	4	90	6.2
780	540	4	?	7.5
?	?	?	?	8.4
770	545	4	104	7.366
760	620	3	?	?
770	650	4.5	116	7.35
750	540	2.5	86	8.85
770	640	3	110	7
?	?	?	?	?
770	350	3	109	6.343
790	550	4	101	7.48
?	?	?	?	?
